Date,Close,Open,High,Low,Volume,Change %,Daily_Return,Volatility_30d,SMA_20,SMA_50,Pattern,Buy,Sell
2020-02-19,80.9,80.0,81.14,80.0,93980000.0,1.45%,0.014420062695924774,0.2698647026321822,79.93299999999999,75.8066,None,True,False
2020-02-20,80.07,80.66,81.16,79.55,100570000.0,-1.03%,-0.010259579728059465,0.2716696449028965,79.965,76.0544,None,True,False
2020-02-21,78.26,79.65,80.11,77.63,129710000.00000001,-2.26%,-0.022605220432121764,0.2779319586307511,79.8875,76.285,None,True,False
2020-02-24,74.54,74.32,76.04,72.31,222200000.0,-4.75%,-0.04753386148734984,0.30502587998696706,79.63550000000001,76.4334,Doji,True,False
2020-02-25,72.02,75.24,75.63,71.53,230670000.0,-3.39%,-0.03380735175744576,0.3191868900251033,79.3745,76.52,Bearish Engulfing,True,True
2020-02-26,73.16,71.63,74.47,71.63,198710000.0,1.59%,0.015828936406553806,0.31598973715495005,79.0615,76.62599999999999,None,True,False
2020-02-27,68.38,70.28,71.5,68.24,320610000.0,-6.54%,-0.06533624931656645,0.3638153246181917,78.4265,76.6178,None,True,False
2020-02-28,68.34,64.32,69.6,64.09,426880000.0,-0.06%,-0.0005849663644339476,0.36396473977592353,77.79499999999999,76.58539999999999,None,True,False
2020-03-02,74.7,70.57,75.36,69.43,341400000.0,9.31%,0.09306409130816506,0.45843716630389303,77.661,76.67739999999999,None,True,False
2020-03-03,72.33,75.92,76.0,71.45,319480000.0,-3.18%,-0.031726907630522105,0.46507432865861514,77.419,76.7254,None,True,False
2020-03-04,75.68,74.11,75.85,73.28,219180000.0,4.64%,0.046315498410065103,0.4861187807934661,77.2175,76.839,None,True,False
2020-03-05,73.23,73.88,74.89,72.85,187570000.0,-3.24%,-0.03237315010570829,0.49424106637408866,76.861,76.9064,None,False,True
2020-03-06,72.26,70.5,72.71,70.31,226180000.0,-1.33%,-0.013245937457326162,0.49477626680680736,76.409,76.9316,None,False,True
2020-03-09,66.54,65.94,69.52,65.75,286740000.0,-7.91%,-0.07915859396623304,0.5419672730897038,75.7355,76.841,None,False,True
2020-03-10,71.33,69.29,71.61,67.34,285290000.0,7.20%,0.07198677487225713,0.5811684122087225,75.2825,76.818,None,False,True
2020-03-11,68.86,69.35,70.31,67.96,256380000.0,-3.47%,-0.034627786345156286,0.5813088612586729,74.73049999999999,76.7462,None,False,True
2020-03-12,62.06,63.99,67.5,62.0,418470000.0,-9.88%,-0.09875108916642461,0.6373306180929986,73.7435,76.5298,None,False,True
2020-03-13,69.49,66.22,69.98,63.24,370730000.0,11.98%,0.11972284885594564,0.7372259369178846,73.157,76.4514,None,False,True
2020-03-16,60.55,60.49,64.77,60.0,322420000.0,-12.86%,-0.12865160454741686,0.8137856312875245,72.12249999999999,76.16059999999999,Doji,False,True
2020-03-17,63.22,61.88,64.4,59.6,324060000.0,4.40%,0.04409578860445906,0.8270598902383339,71.29599999999999,75.9378,None,False,True
2020-03-18,61.67,59.94,62.5,59.28,300230000.0,-2.45%,-0.024517557734893947,0.8207249135898181,70.3345,75.6722,None,False,True
2020-03-19,61.19,61.85,63.21,60.65,271860000.0,-0.77%,-0.007783363061456217,0.8194298868819578,69.3905,75.40400000000001,Shooting Star,False,True
2020-03-20,57.31,61.79,62.96,57.0,401690000.0,-6.35%,-0.06340905376695527,0.8327467155755793,68.34299999999999,75.0342,None,False,True
2020-03-23,56.09,57.02,57.12,53.15,336750000.0,-2.12%,-0.021287733379863893,0.8332123967562199,67.42049999999999,74.6078,None,False,True
2020-03-24,61.72,59.09,61.92,58.58,287530000.0,10.03%,0.10037439828846484,0.8923477675953513,66.90549999999999,74.2906,None,False,True
2020-03-25,61.38,62.69,64.56,61.08,303600000.0,-0.55%,-0.00550874918988975,0.8923559539680438,66.3165,73.9334,None,False,True
2020-03-26,64.61,61.63,64.67,61.59,252560000.0,5.26%,0.05262300423590749,0.9048920348590038,66.128,73.6622,None,False,True
2020-03-27,61.94,63.19,63.97,61.76,204220000.0,-4.14%,-0.04132487231078785,0.9105855404828308,65.808,73.3444,None,False,True
2020-03-30,63.7,62.69,63.88,62.35,167980000.0,2.85%,0.02841459476913144,0.9162842385527136,65.25800000000001,73.04220000000001,None,False,True
2020-03-31,63.57,63.9,65.62,63.0,197000000.0,-0.20%,-0.0020408163265306367,0.91566629890902,64.82000000000001,72.72,None,False,True
2020-04-01,60.23,61.63,62.18,59.78,176220000.0,-5.26%,-0.05254050652823661,0.9232736641553373,64.0475,72.34179999999999,None,False,True
2020-04-02,61.23,60.08,61.29,59.22,165930000.0,1.67%,0.016603021749958424,0.9260200579979173,63.447500000000005,71.9778,None,False,True
2020-04-03,60.35,60.7,61.42,59.74,129880000.0,-1.44%,-0.014372039849746776,0.9251414906132158,62.852,71.5886,None,False,True
2020-04-06,65.62,62.72,65.78,62.35,201820000.0,8.72%,0.08732394366197194,0.9558341330887481,62.806000000000004,71.30940000000001,None,False,True
2020-04-07,64.86,67.7,67.93,64.75,202890000.0,-1.16%,-0.011581834806461577,0.9516677145475102,62.482499999999995,71.06179999999999,None,False,True
2020-04-08,66.52,65.68,66.84,65.31,168900000.0,2.56%,0.025593586185630457,0.9536537061518309,62.3655,70.8038,None,False,True
2020-04-09,67.0,67.18,67.52,66.18,162120000.0,0.72%,0.007215874924834775,0.934389346437638,62.6125,70.5222,None,False,True
2020-04-13,68.31,67.08,68.43,66.46,131020000.00000001,1.96%,0.019552238805970124,0.9359149557530516,62.55350000000001,70.269,None,False,True
2020-04-14,71.76,70.0,72.06,69.51,194990000.0,5.05%,0.05050505050505061,0.9074961627272948,63.114,70.1566,None,False,True
2020-04-15,71.11,70.6,71.58,70.16,131150000.0,-0.91%,-0.009057971014492794,0.9029224274012688,63.508500000000005,70.0354,None,False,True
2020-04-16,71.67,71.85,72.05,70.59,157130000.0,0.79%,0.007875123048797672,0.8929779215057723,64.0085,69.8746,None,False,True
2020-04-17,70.7,71.17,71.74,69.21,215250000.0,-1.36%,-0.013534254220733954,0.8887534272541185,64.48400000000001,69.6814,None,False,True
2020-04-20,69.23,69.49,70.42,69.21,130020000.00000001,-2.08%,-0.02079207920792081,0.8900247278666633,65.08,69.44,Shooting Star,False,True
2020-04-21,67.09,69.07,69.31,66.36,180990000.0,-3.09%,-0.03091145457171751,0.8632730923271428,65.63000000000001,69.1816,None,False,True
2020-04-22,69.03,68.4,69.47,68.05,117060000.0,2.88%,0.028916380980771983,0.8415555424908212,65.9955,68.95439999999999,None,False,True
2020-04-23,68.76,68.97,70.44,68.72,124810000.0,-0.39%,-0.003911342894393655,0.8351713674769243,66.36449999999999,68.7316,Shooting Star,False,True
2020-04-24,70.74,69.3,70.75,69.25,126510000.0,2.89%,0.028795811518324443,0.782556761143758,66.671,68.5104,None,False,True
2020-04-27,70.79,70.45,71.14,69.99,117090000.0,0.07%,0.0007068136839130101,0.7037149258118754,67.1135,68.3018,None,False,True
2020-04-28,69.64,71.27,71.46,69.55,112000000.0,-1.62%,-0.016245232377454566,0.5890152053034308,67.4105,68.0698,Bearish Engulfing,False,True
2020-04-29,71.93,71.18,72.42,70.97,137280000.0,3.28%,0.032883400344629665,0.5834724498556374,67.8285,67.9134,None,False,True
2020-04-30,73.45,72.49,73.63,72.09,183060000.0,2.11%,0.021131655776449376,0.5784155959144791,68.48949999999999,67.7644,None,True,False
2020-05-01,72.27,71.56,74.75,71.46,240620000.0,-1.61%,-0.016065350578625015,0.5806831104673348,69.0415,67.60839999999999,None,True,False
2020-05-04,73.29,72.29,73.42,71.58,133570000.0,1.41%,0.014113740141137532,0.542120243785336,69.6885,67.509,None,True,False
2020-05-05,74.39,73.76,75.25,73.61,147750000.0,1.50%,0.015008868877063541,0.5347828666867566,70.127,67.506,None,True,False
2020-05-06,75.16,75.11,75.81,74.72,142330000.0,1.03%,0.010350853609355948,0.4611510907257971,70.64200000000001,67.5688,Doji,True,False
2020-05-07,75.93,75.81,76.29,75.49,115220000.0,1.03%,0.010244811069717974,0.4596985559335791,71.1125,67.6242,None,True,False
2020-05-08,77.53,76.41,77.59,76.07,134050000.00000001,2.10%,0.021072040036876016,0.4415325231908794,71.63900000000001,67.80720000000001,None,True,False
2020-05-11,78.75,77.03,79.26,76.81,145950000.0,1.57%,0.015735844189346038,0.4182216359304309,72.161,68.0154,None,True,False
2020-05-12,77.85,79.46,79.92,77.73,162300000.0,-1.14%,-0.011428571428571455,0.41756654006557314,72.46549999999999,68.0784,None,True,False
2020-05-13,76.91,78.04,78.99,75.8,200620000.0,-1.21%,-0.012074502247912622,0.4204648369430277,72.75550000000001,68.17000000000002,None,True,False
2020-05-14,77.39,76.13,77.45,75.38,158930000.0,0.61%,0.006241060980366697,0.3811718638329999,73.0415,68.2042,None,True,False
2020-05-15,76.93,75.09,76.97,75.05,166350000.0,-0.59%,-0.005943920403152836,0.3826892004555254,73.353,68.2782,None,True,False
2020-05-18,78.74,78.29,79.13,77.58,135370000.0,2.36%,0.02352788249057558,0.3792613098184549,73.82849999999999,68.40780000000001,None,True,False
2020-05-19,78.29,78.76,79.63,78.25,101730000.0,-0.58%,-0.005715011430022732,0.3003137951822237,74.3885,68.64280000000001,None,True,False
2020-05-20,79.81,79.17,79.88,79.05,111500000.0,1.94%,0.019414995529441814,0.29790611377260673,74.9275,68.8124,None,True,False
2020-05-21,79.21,79.67,80.22,78.97,102690000.0,-0.75%,-0.007517854905400467,0.29549837488439146,75.45,69.0194,None,True,False
2020-05-22,79.72,78.94,79.81,78.84,81800000.0,0.64%,0.006438580987249143,0.295479241916069,75.899,69.3726,Bullish Engulfing,True,False
2020-05-26,79.18,80.88,81.06,79.13,125520000.0,-0.68%,-0.0067737079779226494,0.29481982437273196,76.3185,69.5664,None,True,False
2020-05-27,79.53,79.04,79.68,78.27,112950000.0,0.44%,0.004420308158625819,0.2615197796805987,76.813,69.946,None,True,False
2020-05-28,79.56,79.19,80.86,78.91,133800000.00000001,0.04%,0.0003772161448509781,0.2589802006053449,77.19449999999999,70.2728,None,True,False
2020-05-29,79.49,79.81,80.29,79.12,153600000.0,-0.10%,-0.0008798391151333407,0.2590490813600065,77.4965,70.6292,None,True,False
2020-06-01,80.46,79.44,80.59,79.3,81020000.0,1.23%,0.012202792804126394,0.25497585781325954,77.906,71.0146,Bullish Engulfing,True,False
2020-06-02,80.83,80.19,80.86,79.73,87640000.0,0.46%,0.004598558289833576,0.24349950039054072,78.28299999999999,71.485,None,True,False
2020-06-03,81.28,81.17,81.55,80.57,104490000.0,0.55%,0.005567239886181019,0.2179879163093654,78.6275,71.9888,None,True,False
2020-06-04,80.58,81.1,81.4,80.19,87560000.0,-0.86%,-0.008612204724409489,0.21150182457085798,78.8985,72.366,None,True,False
2020-06-05,82.88,80.84,82.94,80.81,137250000.0,2.85%,0.02854306279473806,0.2200232351372918,79.246,72.79599999999999,None,True,False
2020-06-08,83.36,82.56,83.4,81.83,95650000.0,0.59%,0.005791505791505891,0.20946742636812682,79.5375,73.171,None,True,False
2020-06-09,86.0,83.04,86.4,83.0,147710000.0,3.16%,0.031669865642994344,0.2220642726305919,79.9,73.65220000000001,None,True,False
2020-06-10,88.21,86.97,88.69,86.52,166650000.0,2.57%,0.0256976744186046,0.217796258163863,80.41799999999999,74.1424,None,True,False
2020-06-11,83.97,87.33,87.76,83.87,201660000.0,-4.80%,-0.0480671125722707,0.25975702281198126,80.77099999999999,74.5504,None,True,False
2020-06-12,84.7,86.18,86.95,83.56,200150000.0,0.86%,0.008693581040847942,0.25563938320996027,81.1365,75.0398,None,True,False
2020-06-15,85.75,83.31,86.42,83.14,138810000.0,1.24%,0.012396694214876103,0.24857950207839374,81.5775,75.53020000000001,None,True,False
2020-06-16,88.02,87.86,88.3,86.18,165430000.0,2.65%,0.026472303206997116,0.25466164224786886,82.0415,76.0836,Doji,True,False
2020-06-17,87.9,88.79,88.85,87.77,114410000.0,-0.14%,-0.0013633265167006803,0.25418790259771173,82.522,76.5292,None,True,False
2020-06-18,87.93,87.85,88.36,87.31,96820000.0,0.04%,0.0003412969283276279,0.25425283877786287,82.928,76.9906,Doji,True,False
2020-06-19,87.43,88.66,89.14,86.29,264480000.00000003,-0.57%,-0.005686341407938111,0.25578599172867894,83.339,77.4088,Bearish Engulfing,True,True
2020-06-22,89.72,87.83,89.86,87.79,135450000.0,2.62%,0.026192382477410403,0.25901995818351053,83.839,77.8632,None,True,False
2020-06-23,91.63,91.0,93.1,90.57,212160000.0,2.13%,0.021288452964779214,0.2615062134878669,84.4615,78.3296,None,True,False
2020-06-24,90.01,91.25,92.2,89.63,192620000.0,-1.77%,-0.017679799192404144,0.2655553395341503,84.9855,78.6946,None,True,False
2020-06-25,91.21,90.18,91.25,89.39,137520000.0,1.33%,0.013331852016442491,0.261551110739398,85.56800000000001,79.0966,None,True,False
2020-06-26,88.41,91.1,91.33,88.25,205260000.0,-3.07%,-0.03069838833461236,0.28214985628427525,86.014,79.4314,None,True,False
2020-06-29,90.44,88.31,90.54,87.82,130650000.0,2.30%,0.022961203483768733,0.28518338297212026,86.513,79.8262,None,True,False
2020-06-30,91.2,90.02,91.5,90.0,140220000.0,0.83%,0.008403361344537785,0.2802308318942384,87.03150000000001,80.2656,None,True,False
2020-07-01,91.03,91.28,91.84,90.98,110740000.0,-0.19%,-0.0018640350877192624,0.2791643385150303,87.519,80.7444,Shooting Star,True,True
2020-07-02,91.03,91.96,92.62,90.91,114040000.0,0.00%,0.0,0.27622238819833017,88.0415,81.18440000000001,None,True,False
2020-07-06,93.46,92.5,93.94,92.47,118660000.0,2.68%,0.026694496319894512,0.28099917909544836,88.57050000000001,81.6784,None,True,False
2020-07-07,93.17,93.85,94.65,93.06,112420000.0,-0.31%,-0.0031029317355016905,0.28213437530175595,89.06099999999999,82.12700000000001,None,True,False
2020-07-08,95.34,94.18,95.38,94.09,117090000.0,2.33%,0.023290758827948954,0.2843421354644488,89.52799999999999,82.61800000000001,None,True,False
2020-07-09,95.68,96.26,96.32,94.67,125640000.0,0.36%,0.0035661841829242036,0.28440369259350834,89.90150000000001,83.13879999999999,None,True,False
2020-07-10,95.92,95.33,95.98,94.71,90260000.0,0.25%,0.0025083612040133207,0.28408247651223417,90.499,83.6186,None,True,False
2020-07-13,95.48,97.26,99.96,95.26,191650000.0,-0.46%,-0.004587155963302725,0.28511033399600033,91.038,84.0592,None,True,False
2020-07-14,97.06,94.84,97.25,93.88,170990000.0,1.65%,0.01654796816087134,0.2861702068010825,91.6035,84.555,None,True,False
2020-07-15,97.72,98.99,99.25,96.49,153200000.0,0.69%,0.006799917576756576,0.28611891191039013,92.0885,85.04359999999998,None,True,False
2020-07-16,96.52,96.56,97.4,95.9,110580000.0,-1.23%,-0.012279983626688473,0.2912558088635363,92.5195,85.48620000000001,Doji,True,False
2020-07-17,96.33,96.99,97.15,95.84,92190000.0,-0.20%,-0.0019685039370078705,0.289005413740734,92.93950000000001,85.9096,None,True,False
2020-07-20,98.36,96.42,98.5,96.06,90320000.0,2.11%,0.021073393543029173,0.28475107402669037,93.486,86.3582,None,True,False
2020-07-21,97.0,99.17,99.25,96.74,103650000.0,-1.38%,-0.013826758845058906,0.29042482069897885,93.85,86.74759999999998,None,True,False
2020-07-22,97.27,96.69,97.97,96.6,89000000.0,0.28%,0.0027835051546392098,0.2794291730130942,94.13199999999999,87.118,None,True,False
2020-07-23,92.85,97.0,97.08,92.01,197000000.0,-4.55%,-0.04544052636989826,0.3067423572404357,94.274,87.418,None,True,False
2020-07-24,92.61,90.99,92.97,89.14,185440000.0,-0.25%,-0.0025848142164781596,0.26828467431677566,94.344,87.73200000000001,None,True,False
2020-07-27,94.81,93.71,94.9,93.48,121210000.0,2.37%,0.023755533959615605,0.2743459424783073,94.664,88.0804,None,True,False
2020-07-28,93.25,94.37,94.55,93.25,103630000.0,-1.64%,-0.016453960552684332,0.2792895907488678,94.80449999999999,88.40679999999999,None,True,False
2020-07-29,95.04,93.75,95.23,93.71,90330000.0,1.92%,0.01919571045576407,0.27472287192281747,94.9965,88.73279999999998,None,True,False
2020-07-30,96.19,94.19,96.3,93.77,158130000.0,1.21%,0.01210016835016825,0.275758920923824,95.2545,89.0908,None,True,False
2020-07-31,106.26,102.88,106.42,100.82,374300000.0,10.47%,0.1046886370724609,0.40299128384123684,96.01599999999999,89.61980000000001,None,True,False
2020-08-03,108.94,108.2,111.64,107.89,308150000.0,2.52%,0.0252211556559383,0.4047327392749619,96.78999999999999,90.21440000000001,None,True,False
2020-08-04,109.67,109.13,110.79,108.39,172790000.0,0.67%,0.006700936295208404,0.40090322402648665,97.61500000000001,90.8134,None,True,False
2020-08-05,110.06,109.38,110.39,108.9,121990000.0,0.36%,0.0035561229141971573,0.39870498252767245,98.351,91.431,None,True,False
2020-08-06,113.9,110.4,114.41,109.8,202430000.0,3.49%,0.034890059967290554,0.400198396762212,99.262,92.11840000000001,None,True,False
2020-08-07,111.11,113.21,113.68,110.29,198050000.0,-2.45%,-0.02449517120280953,0.41083852664828324,100.0215,92.74939999999998,None,True,False
2020-08-10,112.73,112.6,113.78,110.0,212400000.0,1.45%,0.014580145801458055,0.39548902070777947,100.884,93.4142,Doji,True,False
2020-08-11,109.38,111.97,112.48,109.11,187900000.0,-2.97%,-0.029717022975250695,0.40793671682061045,101.5,93.9926,None,True,False
2020-08-12,113.01,110.5,113.28,110.3,165940000.0,3.32%,0.03318705430608904,0.41511376001631434,102.2645,94.63619999999999,None,True,False
2020-08-13,115.01,114.43,116.04,113.93,210080000.0,1.77%,0.01769754888947883,0.4151533782480494,103.18900000000001,95.3108,None,True,False
2020-08-14,114.91,114.83,115.0,113.04,165570000.0,-0.09%,-0.0008694896095992055,0.4153092506239763,104.11800000000001,95.9974,Doji,True,False
2020-08-17,114.61,116.06,116.09,113.96,119560000.0,-0.26%,-0.0026107388390914643,0.41259433099445725,104.93050000000001,96.632,Bearish Engulfing,True,True
2020-08-18,115.56,114.35,116.0,114.01,105630000.0,0.83%,0.008288980019195646,0.4114562248663728,105.8585,97.27599999999998,None,True,False
2020-08-19,115.71,115.98,117.16,115.61,145540000.0,0.13%,0.0012980269989615323,0.4090614108727591,106.7805,97.87019999999998,Shooting Star,True,True
2020-08-20,118.28,115.75,118.39,115.73,126910000.0,2.22%,0.02221069916169749,0.4113485655273246,108.05199999999999,98.47160000000002,None,True,False
2020-08-21,124.37,119.26,124.87,119.25,338050000.0,5.15%,0.051487994589110686,0.4303350688070026,109.64000000000001,99.27960000000002,None,True,False
2020-08-24,125.86,128.7,128.79,123.94,345940000.0,1.20%,0.011980381120848982,0.42845063806377265,111.1925,100.1028,None,True,False
2020-08-25,124.82,124.7,125.18,123.05,211500000.0,-0.82%,-0.0082631495312252,0.4309779988397014,112.771,100.8842,Doji,True,False
2020-08-26,126.52,126.18,126.99,125.08,163020000.0,1.36%,0.013619612241627888,0.43116082652012955,114.345,101.6542,None,True,False
2020-08-27,125.01,127.14,127.49,123.83,155550000.0,-1.20%,-0.011934871957002824,0.4310139957282681,115.78599999999999,102.39640000000001,Bearish Engulfing,True,True
2020-08-28,124.81,126.01,126.44,124.58,187630000.0,-0.16%,-0.001599872010239256,0.43093375748299806,116.7135,103.134,None,True,False
2020-08-31,129.04,127.58,131.0,126.0,225700000.0,3.39%,0.033891515102956404,0.435625750062201,117.71849999999999,103.96619999999999,None,True,False
2020-09-01,134.18,132.76,134.8,130.53,152470000.0,3.98%,0.03983261004339744,0.4384679718736996,118.944,104.8554,None,True,False
2020-09-02,131.4,137.59,137.98,127.0,200120000.0,-2.07%,-0.020718437919213017,0.44759925984056803,120.011,105.6508,Bearish Engulfing,True,True
2020-09-03,120.88,126.91,128.84,120.5,257600000.00000003,-8.01%,-0.08006088280060886,0.4940051312710638,120.35999999999999,106.2682,None,True,False
2020-09-04,120.96,120.07,123.7,110.89,332610000.0,0.07%,0.0006618133686300265,0.4934159059446581,120.8525,106.86319999999999,Doji,True,False
2020-09-08,112.82,113.95,118.99,112.68,231370000.0,-6.73%,-0.0672949735449736,0.5388758262020594,120.85700000000001,107.3514,Shooting Star,True,True
2020-09-09,117.32,117.26,119.14,115.26,176940000.0,3.99%,0.039886544938840585,0.5428660495321368,121.25399999999999,107.889,Doji,True,False
2020-09-10,113.49,120.36,120.5,112.5,182270000.0,-3.26%,-0.03264575519945445,0.5544496809031951,121.27799999999999,108.3348,Bearish Engulfing,True,True
2020-09-11,112.0,114.57,115.23,110.0,180860000.0,-1.31%,-0.013128910036126484,0.557058305596499,121.12750000000001,108.7542,None,True,False
2020-09-14,115.36,114.72,115.93,112.8,140150000.0,3.00%,0.030000000000000027,0.4781767525201634,121.15,109.2408,Hammer,True,False
2020-09-15,115.54,118.33,118.83,113.61,184640000.0,0.16%,0.0015603328710125375,0.473598514677474,121.19650000000001,109.6824,None,True,False
2020-09-16,112.13,115.23,116.0,112.04,155030000.0,-2.95%,-0.029513588367664934,0.4822913635569827,121.025,110.0616,None,True,False
2020-09-17,110.34,109.72,112.2,108.71,178010000.0,-1.60%,-0.015963613662712817,0.484771814142689,120.7565,110.3616,None,True,False
2020-09-18,106.84,110.4,110.88,106.09,287100000.0,-3.17%,-0.03172013775602678,0.48219398666801944,120.1845,110.5848,Bearish Engulfing,True,True
